sta_code_h3;sta_label;sta_label_add;sta_type;sta_test_station;sta_monitor;sta_code_h2;sta_code_child;sta_code_parent;sta_comment;sta_city;sta_crs;sta_epsg;sta_kp;sta_altitude_staff_gauge;sta_date_altitude_ref;sta_date_start;sta_date_end;sta_publication_right;sta_time_data_gap;sta_time_discontinuity;sta_impact_local;sta_display_level;sta_dual_staff_gauge;sta_qual_lowflow;sta_qual_meanflow;sta_qual_highflow;sta_purpose;sta_comment_impact_local;sta_date_update;sit_code_h3;sta_main_prod_name;sta_main_prod_name_short;sta_main_prod_code;sta_x_l2e;sta_y_l2e;sta_x_l93;sta_y_l93;sta_x_w84;sta_y_w84;sta_x_l2e_snap;sta_y_l2e_snap;sta_x_l93_snap;sta_y_l93_snap;sta_x_w84_snap;sta_y_w84_snap;sta_area_snap;sta_altitude_snap;sta_territory
J360181001;L'Aulne à Poullaouen - Le Goask;Le Goask;Standard station;FALSE;TRUE;J3601810;NA;NA;NA;Poullaouen (29227);Lambert 93;2154;NA;93550;2020-04-03 15:56:00;1974-06-26 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Uncertain;Uncertain;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;J3601810;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bretagne;DREAL Bretagne;13001000200017;155627.23795895;2393683.9064151;206966;6830706;-3.66767951252766;48.3891943575183;155613;2393649;206951;6830672;-3.66784;48.38887;117.4;95.2;Metropolitan France (mainland)
J383401001;La Douffine à Lopérec - Kerbriant;Kerbriant;Standard station;FALSE;TRUE;J3834010;NA;NA;NA;Lopérec (29139);Lambert 93;2154;NA;16030;2022-02-16 14:18:00;1966-06-23 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Uncertain;Uncertain;Good;Low flow monitoring - Flood forecasting;NA;2022-02-16 14:18:00;J3834010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bretagne;DREAL Bretagne;13001000200017;125445.637308254;2381695.07701552;176710;6818968;-4.06057910339928;48.2603508854256;125413;2381649;176677;6818923;-4.06097;48.25992;140.4;23.0;Metropolitan France (mainland)
J401401001;Le Goyen à Pont-Croix - Kermaria;Kermaria;Standard station;FALSE;TRUE;J4014010;NA;NA;NA;Pont-Croix (29218);Lambert 93;2154;NA;2000;2019-04-19 13:30:00;1966-06-17 00:00:00;NA;Public;1440;1440;Low flows only;NA;FALSE;Uncertain;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;J4014010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bretagne;DREAL Bretagne;13001000200017;92735.805473689;2359784.23867117;143849;6797335;-4.47384177899116;48.0393403755807;92813;2359749;143926;6797299;-4.47277;48.03909;89.0;3.6;Metropolitan France (mainland)
J412442001;Le Pont l'Abbé à Plonéour-Lanvern - Tremillec;Tremillec;Standard station;FALSE;TRUE;J4124420;NA;NA;NA;Plonéour-Lanvern (29174);Lambert 93;2154;NA;NA;NA;1984-06-28 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting - Management of structures built across a stream;NA;2022-02-16 14:24:00;J4124420;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bretagne;DREAL Bretagne;13001000200017;108781.837722315;2343779.4736317;159755;6781214;-4.2414940004465;47.9082112158425;108813;2343749;159786;6781184;-4.24105;47.90796;32.5;20.3;Metropolitan France (mainland)
J412572001;[Le Troyon] à Plonéour-Lanvern - Ty Poes;Ty Poes;Standard station;FALSE;TRUE;J4125720;NA;NA;NA;Plonéour-Lanvern (29174);Lambert 93;2154;NA;NA;NA;1984-05-30 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting - Management of structures built across a stream;NA;2022-02-16 14:04:00;J4125720;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bretagne;DREAL Bretagne;13001000200017;108147.756797108;2343854.45708651;159122;6781294;-4.25002939457751;47.9084061430132;108113;2343749;159086;6781189;-4.25038;47.90744;13.2;30.0;Metropolitan France (mainland)
J421191001;L'Odet à Ergué-Gabéric - Treodet;Treodet;Standard station;FALSE;TRUE;J4211910;NA;NA;Cette station a été gérée par le Service de Bassin Loire-Bretagne jusqu'au 25/09/2000;Ergué-Gabéric (29051);Lambert 93;2154;NA;8180;2015-06-01 14:37:00;1953-12-01 00:00:00;NA;Public;180;180;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;J4211910;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bretagne;DREAL Bretagne;13001000200017;122905.221630885;2353554.92905652;173946;6790869;-4.06384820131973;48.006296273892;122913;2353549;173954;6790863;-4.06374;48.00625;203.1;13.0;Metropolitan France (mainland)
J421451001;Le Langelin à Briec - Pont C 38;Pont C 38;Standard station;FALSE;TRUE;J4214510;NA;NA;NA;Briec (29020);Lambert 93;2154;NA;130000;2022-02-28 10:34:00;1982-05-25 22:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2022-02-28 10:34:00;J4214510;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bretagne;DREAL Bretagne;13001000200017;129475.982221612;2363804.23289827;180594;6801058;-3.98712134785463;48.1029379717443;129513;2363749;180631;6801003;-3.98657;48.10247;7.0;129.0;Metropolitan France (mainland)
J422401001;Le Jet à Ergué-Gabéric - Kerjean;Kerjean;Standard station;FALSE;TRUE;J4224010;NA;NA;Marnage 0-2m;Ergué-Gabéric (29051);Lambert 93;2154;NA;18760;2019-04-24 06:54:00;1966-06-09 00:00:00;NA;Public;180;180;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;J4224010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bretagne;DREAL Bretagne;13001000200017;126405.620295321;2351337.31402831;177426;6788625;-4.01469536229095;47.9889705529345;126413;2351349;177433;6788637;-4.01461;47.98908;107.8;19.0;Metropolitan France (mainland)
J431301001;Le Steïr à Guengat - Ty Planche Ancienne;Ty Planche Ancienne;Standard station;FALSE;TRUE;J4313010;NA;NA;NA;Guengat (29066);Lambert 93;2154;NA;NA;NA;1984-09-19 00:00:00;2016-05-13 12:00:00;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-02-22 12:35:00;J4313010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bretagne;DREAL Bretagne;13001000200017;116908.65330012;2356436.05780035;167977;6793796;-4.14711326537525;48.0277027473273;116813;2356649;167883;6794010;-4.14863;48.02954;179.9;19.0;Metropolitan France (mainland)
J451401001;Le Moros à Concarneau - Pont D 22;Pont D 22;Standard station;FALSE;TRUE;J4514010;NA;NA;NA;Concarneau (29039);Lambert 93;2154;NA;NA;NA;1966-06-13 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;J4514010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bretagne;DREAL Bretagne;13001000200017;135855.935429789;2338845.64872778;186769;6776067;-3.8752806074688;47.8837778527686;135913;2338849;186826;6776070;-3.87452;47.88385;21.0;21.0;Metropolitan France (mainland)
J451542001;L'Hôpital [Le Styval] à Concarneau - Moulin de la Haie;Moulin de la Haie;Standard station;FALSE;TRUE;J4515420;NA;NA;NA;Concarneau (29039);Lambert 93;2154;NA;NA;NA;1991-12-23 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2022-03-08 08:14:00;J4515420;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bretagne;DREAL Bretagne;13001000200017;135682.828947508;2339465.73153949;186601;6776688;-3.87824259915646;47.8892139982754;135713;2339349;186630;6776571;-3.87772;47.88819;23.1;29.0;Metropolitan France (mainland)
J461401001;Le Stêr Goz à Bannalec - Pont Meya;Pont Meya;Standard station;FALSE;TRUE;J4614010;NA;NA;NA;Bannalec (29004);Lambert 93;2154;NA;27000;2019-04-24 07:24:00;1966-06-20 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;J4614010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bretagne;DREAL Bretagne;13001000200017;145274.671997908;2340766.70836566;196196;6777911;-3.75172300117331;47.9076231169956;145313;2340749;196234;6777893;-3.75119;47.90749;72.1;36.0;Metropolitan France (mainland)
J471201002;L'Ellé à Priziac - Le Grand Pont;Le Grand Pont;Standard station;FALSE;TRUE;J4712020;NA;NA;marnage 0-2m;Priziac (56182);Lambert 93;2154;NA;75470;2018-11-13 14:30:00;1991-09-01 00:00:00;NA;Public;180;180;Low flows only;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;J4712010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bretagne;DREAL Bretagne;13001000200017;166904.320585098;2353784.37715022;217914;6790745;-3.47607369451669;48.0390662661539;166813;2353749;217822;6790711;-3.47726;48.03869;146.1;81.0;Metropolitan France (mainland)
J473401001;L'Inam au Faouët - Pont Priant;Pont Priant;Standard station;FALSE;TRUE;J4734010;NA;NA;Cette station a été gérée par le Service de Bassin Loire-Bretagne jusqu'au 25/09/2000. - Marnage 0-3m;Faouët (56057);Lambert 93;2154;NA;72218;2019-04-24 07:37:00;1979-01-31 00:00:00;NA;Public;180;180;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;J4734010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bretagne;DREAL Bretagne;13001000200017;161030.367010834;2355222.20069014;212056;6792229;-3.55605925368185;48.0480299403341;160813;2355349;211840;6792358;-3.55909;48.04902;117.9;78.1;Metropolitan France (mainland)
J474201001;L'Ellé à Arzano - Ty Nadan [aval pont];Ty Nadan [aval pont];Standard station;FALSE;TRUE;J4742020;NA;NA;Cette station a été gérée par le Service de Bassin Loire-Bretagne jusqu'au 25/09/2000. - Marnage 0-4m;Arzano (29002);Lambert 93;2154;NA;16830;2020-04-07 10:53:00;1969-01-01 00:00:00;NA;Public;180;180;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2020-06-23 10:16:00;J4742010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bretagne;DREAL Bretagne;13001000200017;166328.496474705;2338795.45288013;217218;6775772;-3.46894028820083;47.9042598579834;166313;2338749;217202;6775726;-3.4691;47.90384;575.7;18.6;Metropolitan France (mainland)
J480301001;L'Isole à Scaër - Stang Boudilin;Stang Boudilin;Standard station;FALSE;TRUE;J4803010;NA;NA;Cette station a été gérée par le Service de Bassin Loire-Bretagne jusqu'au 25/09/2000;Scaër (29274);Lambert 93;2154;NA;88570;2020-12-14 14:38:00;1979-02-07 00:00:00;NA;Public;180;180;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;J4803010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bretagne;DREAL Bretagne;13001000200017;151961.943159688;2349204.79747743;202946;6786289;-3.6711583674272;47.9879048238738;152013;2349249;202997;6786333;-3.67052;47.98834;101.5;94.0;Metropolitan France (mainland)
J510221001;Le Scorff à Plouay - Pont Kerlo;Pont Kerlo;Standard station;FALSE;TRUE;J5102210;NA;NA;Cette station a été gérée par le Service de Bassin Loire-Bretagne jusqu'au 25/09/2000;Plouay (56166);Lambert 93;2154;NA;15292;2022-02-16 14:25:00;1956-01-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2022-02-16 14:25:00;J5102210;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bretagne;DREAL Bretagne;13001000200017;170056.26851871;2338678.36593946;220942;6775625;-3.41910193186166;47.9056733645128;170013;2338649;220899;6775596;-3.41965;47.90538;299.3;25.0;Metropolitan France (mainland)
J520211001;Le Blavet à Kerien - Kerlouët;Kerlouët;Standard station;FALSE;TRUE;J5202110;NA;NA;NA;Kerien (22088);Lambert 93;2154;NA;226626;2022-02-16 14:30:00;1980-10-08 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2022-02-16 14:30:00;J5202110;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bretagne;DREAL Bretagne;13001000200017;186442.554239362;2391666.4493971;237743;6828442;-3.25083445301993;48.391518853935;186413;2391649;237713;6828425;-3.25122;48.39135;20.1;226.5;Metropolitan France (mainland)
J561301001;L'Evel à Guénin - Pont de Guénin;Pont de Guénin;Standard station;FALSE;TRUE;J5613010;NA;NA;Marnage 0-3m;Guénin (56074);Lambert 93;2154;NA;39124;2022-09-08 06:35:00;1964-01-16 00:00:00;2021-09-21 12:00:00;Public;180;180;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2022-09-08 06:35:00;J5613010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bretagne;DREAL Bretagne;13001000200017;203173.345727258;2335834.21979888;254011;6772516;-2.9746026738106;47.9011115167792;203213;2335849;254051;6772531;-2.97409;47.90127;315.9;42.2;Metropolitan France (mainland)
J570481001;Le Moulin de Tallené [Le Sebrevet] à Quistinic - Pont er Garrec;Pont er Garrec;Standard station;FALSE;TRUE;J5704810;NA;NA;Problème de toponymie : - Appellation "historique" DREAL : "Le Coët-Organ" - BD CARTHAGE : "ruisseau du Moulin de Tallené" - Nom vernaculaire : "Le Sebrevet";Quistinic (56188);Lambert 93;2154;NA;38559;2019-04-24 09:10:00;1964-01-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;J5704810;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bretagne;DREAL Bretagne;13001000200017;186337.219715645;2337487.62276083;237201;6774304;-3.20076388851523;47.9055032580899;186313;2337449;237176;6774266;-3.20105;47.90514;45.9;44.0;Metropolitan France (mainland)
J621301001;L'Auray [Le Loch] à Brech;NA;Standard station;FALSE;TRUE;J6213020;NA;NA;Cette station a été gérée par le Service de Bassin Loire-Bretagne jusqu'au 25/09/2000;Brech (56023);Lambert 93;2154;NA;19000;2021-03-01 10:04:00;1973-01-03 07:30:00;2003-06-30 23:59:00;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-03-01 10:04:00;J6213010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bretagne;DREAL Bretagne;13001000200017;200766.070742949;2316073.61633824;251446;6752790;-2.98882884250387;47.7223371263162;200713;2316049;251393;6752766;-2.98951;47.72209;182.1;22.0;Metropolitan France (mainland)
J708311001;La Veuvre [Le Chevré] à la Bouëxière - Le Drugeon;Le Drugeon;Standard station;FALSE;TRUE;J7083110;NA;NA;NA;Bouëxière (35031);Lambert 93;2154;NA;42981;2019-04-26 15:16:00;1962-01-01 00:00:00;NA;Public;180;180;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2020-06-23 10:16:00;J7083110;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bretagne;DREAL Bretagne;13001000200017;314884.637239956;2360738.81818139;365841;6796495;-1.49853896549101;48.1831219736033;314913;2360749;365869;6796505;-1.49817;48.18323;152.2;43.2;Metropolitan France (mainland)
J721401001;La Flume à Pacé - Tixuë;Tixuë;Standard station;FALSE;TRUE;J7214010;NA;NA;NA;Pacé (35210);Lambert 93;2154;NA;38576;2019-04-26 15:34:00;1978-02-14 00:00:00;NA;Public;180;180;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;J7214010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bretagne;DREAL Bretagne;13001000200017;293987.693810893;2361545.01372138;344966;6797471;-1.77969247939168;48.1808598347062;294013;2361549;344991;6797475;-1.77936;48.18091;91.4;38.4;Metropolitan France (mainland)
J735301001;Le Meu à Montfort-sur-Meu - L'Abbaye;L'Abbaye;Standard station;FALSE;TRUE;J7353010;NA;NA;Marnage 0-3m;Montfort-sur-Meu (35188);Lambert 93;2154;NA;29459;2018-11-13 15:04:00;1968-09-24 00:00:00;NA;Public;180;180;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;J7353010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bretagne;DREAL Bretagne;13001000200017;281453.371280459;2356395.17084971;332399;6792427;-1.94419637181965;48.1286006421274;281413;2356349;332358;6792382;-1.9447;48.12817;476.6;64.0;Metropolitan France (mainland)
J748301001;La Seiche à Bruz - Carcé;Carcé;Standard station;FALSE;TRUE;J7483010;NA;NA;Marnage 0-4m - Suite à la destruction du déversoir au lieu-dit la Clinique du Moulin pour la continuité écologique en septembre 2014, il n'y a plus de relation hauteur/débit stable sur cette station. La DREAL Bretagne ne conserve alors que l'enregistrement des hauteurs d'eau pour les besoins du SPC;Bruz (35047);Lambert 93;2154;NA;15575;2021-06-01 07:28:00;1967-11-21 00:00:00;NA;Public;180;180;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-06-01 07:28:00;J7483010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bretagne;DREAL Bretagne;13001000200017;297325.004116284;2343400.72995641;348153;6779313;-1.72228814110306;48.0194848090605;297313;2343449;348141;6779362;-1.72248;48.01992;809.2;16.2;Metropolitan France (mainland)
J751301001;Le Canut [nord] à Maxent - La Botelerais;La Botelerais;Standard station;FALSE;TRUE;J7513010;NA;NA;NA;Maxent (35169);Lambert 93;2154;NA;89380;2022-02-16 14:19:00;1989-12-27 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2022-02-16 14:19:00;J7513010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bretagne;DREAL Bretagne;13001000200017;276987.720529702;2341805.96151263;327818;6777885;-1.99329506551524;47.995407559108;277013;2341849;327844;6777928;-1.99299;47.99581;24.9;89.5;Metropolitan France (mainland)
J763301001;Le Semnon à Bain-de-Bretagne - Rochereuil;Rochereuil;Standard station;FALSE;TRUE;J7633010;NA;NA;NA;Bain-de-Bretagne (35012);Lambert 93;2154;NA;21548;2019-05-21 08:34:00;1970-11-04 00:00:00;NA;Public;180;180;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-01-19 13:40:00;J7633010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bretagne;DREAL Bretagne;13001000200017;303319.679883114;2325350.93986878;353996;6761228;-1.62983292079048;47.8601273123403;303313;2325349;353989;6761226;-1.62992;47.86011;405.6;21.2;Metropolitan France (mainland)
J782401001;L'Aron à Mouais - La Bernardais;La Bernardais;Standard station;FALSE;TRUE;J7824010;NA;NA;NA;Mouais (44105);Lambert 93;2154;NA;12931;2022-02-16 14:09:00;1968-10-18 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2022-02-16 14:09:00;J7824010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bretagne;DREAL Bretagne;13001000200017;297997.741561429;2309263.16329964;348547;6745196;-1.68984859511019;47.7131939603461;297913;2309249;348462;6745183;-1.69097;47.71303;111.8;14.2;Metropolitan France (mainland)
J783301020;La Chère à Derval - Pont RN 137;Pont RN 137;Standard station;FALSE;TRUE;J7833020;NA;NA;Cette station a été gérée par le Service de Bassin Loire-Bretagne jusqu'au 15/09/2000;Derval (44051);Lambert 93;2154;NA;8340;2022-03-15 16:32:00;1986-12-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2022-03-15 16:32:00;J7833010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) des Pays de la Loire;DREAL des Pays de la Loire;13000610900057;296903.968128618;2307904.1925748;347443;6743847;-1.70347478706638;47.700482868512;296913;2307849;347452;6743792;-1.70332;47.69999;347.9;9.0;Metropolitan France (mainland)
J795301020;Le Don à Guémené-Penfao - Juzet;Juzet;Standard station;FALSE;TRUE;J7963010;NA;NA;Cette station a été gérée par le Service de Bassin Loire-Bretagne jusqu'au 15/09/2000;Guémené-Penfao (44067);Lambert 93;2154;NA;6054;2021-10-28 16:34:00;1979-12-18 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2021-10-29 09:46:00;J7953010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) des Pays de la Loire;DREAL des Pays de la Loire;13000610900057;290033.996286122;2299632.75984908;340511;6735638;-1.78909601796956;47.6229800472072;290013;2299649;340490;6735655;-1.78939;47.62312;599.3;10.0;Metropolitan France (mainland)
J797301001;Le Canut [sud] à Saint-Just - Pont D 54;Pont D 54;Standard station;FALSE;TRUE;J7973010;NA;NA;NA;Saint-Just (35285);Lambert 93;2154;NA;25713;2023-02-03 14:07:00;1968-10-01 00:00:00;NA;Public;1440;1440;Low or non-existent;NA;FALSE;Good;Good;Good;Low flow monitoring - Flood forecasting;NA;2023-02-03 14:07:00;J7973010;Direction Régionale de l'Environnement, de l'Aménagement et du Logement (DREAL) Bretagne;DREAL Bretagne;13001000200017;276685.895443198;2317412.93659492;327318;6753513;-1.97939327139252;47.7762193155651;276713;2317449;327345;6753549;-1.97906;47.77656;39.5;26.1;Metropolitan France (mainland)
